age,ast_pct,blk_pct,bpm,drb_pct,fg3a_per_fga_pct,g,mp,orb_pct,playerID,playerName,pos,stl_pct,teamid,tov_pct,trb_pct,ts_pct,usg_pct,vorp,year
24,10.1,1.5,3.6,18.1,.354,77,2432,4.8,porteot01,"Porter,Otto",SF,2.4,WAS,7.4,11.4,.602,18.4,3.4,2018
22,13.2,1.3,0.3,23.0,.275,73,1643,10.0,portibo01,"Portis,Bobby",PF,1.5,CHI,10.5,16.2,.548,26.0,1.0,2018
22,6.2,6.4,-0.7,18.1,.256,48,1553,4.4,porzikr01,"Porzingis,Kristaps",PF,1.1,NYK,8.4,11.3,.539,31.0,0.5,2018
26,8.5,1.7,2.7,21.3,.195,79,1672,8.7,poweldw01,"Powell,Dwight",C,2.0,DAL,10.3,14.7,.656,15.5,2.0,2018
24,11.8,1.2,-2.8,10.9,.497,70,1062,1.5,powelno01,"Powell,Norman",SG,1.7,TOR,14.4,6.3,.492,18.9,-0.2,2018
24,2.6,0.9,-4.0,10.8,.423,25,104,7.7,poythal01,"Poythress,Alex",PF,1.4,IND,7.1,9.2,.500,12.0,-0.1,2018
28,0.0,0.0,-15.2,0.0,.500,3,6,0.0,pulleja01,"Pullen,Jacob",PG,0.0,PHI,33.3,0.0,.500,21.3,0.0,2018
23,8.5,0.8,-7.9,9.9,.486,16,290,0.4,purviro01,"Purvis,Rodney",SG,0.5,ORL,8.1,5.1,.423,18.7,-0.4,2018
22,2.1,9.6,-7.2,14.4,.594,18,124,5.5,qizh01,"Qi,Zhou",C,0.8,HOU,21.2,10.0,.295,16.8,-0.2,2018
23,10.6,0.0,-10.8,25.8,.667,3,13,0.0,quartti01,"Quarterman,Tim",SG,0.0,HOU,34.0,13.0,.515,20.0,0.0,2018
20,10.4,2.4,-1.5,24.1,.000,36,516,11.6,rabbiv01,"Rabb,Ivan",PF,1.2,MEM,17.3,17.7,.599,17.7,0.1,2018
23,15.8,1.7,0.9,22.8,.050,82,2190,8.9,randlju01,"Randle,Julius",C,0.9,LAL,16.3,15.9,.606,25.3,1.6,2018
36,14.9,0.6,-1.8,23.7,.193,59,1508,7.0,randoza01,"Randolph,Zach",PF,1.4,SAC,12.5,15.0,.529,27.6,0.1,2018
23,23.0,2.4,-10.7,5.0,.333,5,118,0.0,rathaxa01,"Rathan-Mayes,Xavier",SG,2.6,MEM,19.3,2.5,.315,21.7,-0.3,2018
33,15.1,0.2,0.0,8.3,.523,70,2116,0.5,redicjj01,"Redick,J.J.",SG,0.8,PHI,9.6,4.5,.614,21.7,1.1,2018
22,7.6,0.7,-6.7,16.6,.500,21,242,0.9,reedda01,"Reed,Davon",SG,2.0,PHO,11.0,8.6,.388,16.0,-0.3,2018
27,3.6,4.3,-0.9,21.8,.017,42,428,9.1,reedwi02,"Reed,Willie",C,1.0,TOT,11.6,15.5,.671,16.6,0.1,2018
27,3.3,4.4,-0.8,22.0,.017,39,419,9.3,reedwi02,"Reed,Willie",C,1.0,LAC,11.6,15.7,.669,16.8,0.1,2018
27,15.9,0.0,-2.5,12.5,.000,3,9,0.0,reedwi02,"Reed,Willie",C,0.0,DET,0.0,6.1,1.000,4.9,0.0,2018
24,13.2,2.4,1.4,9.0,.380,81,2689,2.9,richajo01,"Richardson,Josh",SF,2.3,MIA,12.9,6.0,.551,18.2,2.3,2018
22,5.6,0.3,-6.4,10.6,.444,26,324,1.7,richama01,"Richardson,Malachi",SG,1.6,TOT,9.1,6.0,.446,15.2,-0.4,2018
22,5.7,0.3,-6.3,10.4,.443,25,319,1.7,richama01,"Richardson,Malachi",SG,1.6,SAC,9.3,5.9,.445,15.2,-0.3,2018
22,0.0,0.0,-11.5,22.0,.500,1,5,0.0,richama01,"Richardson,Malachi",SG,0.0,TOR,0.0,11.2,.500,17.5,0.0,2018
25,17.5,0.6,-0.9,6.2,.447,61,2057,1.5,riverau01,"Rivers,Austin",SG,1.7,LAC,11.1,3.9,.526,20.6,0.6,2018
26,6.0,3.1,1.5,12.2,.222,39,1037,7.8,roberan03,"Roberson,Andre",SG,2.2,OKC,14.4,9.9,.543,8.6,0.9,2018
22,0.0,0.0,-8.2,26.0,.000,1,13,17.4,robinde01,"Robinson,Devin",SF,3.8,WAS,0.0,21.7,.333,10.2,0.0,2018
24,6.8,0.3,-1.8,8.6,.400,23,338,3.7,robingl02,"Robinson,Glenn",SF,1.9,IND,5.3,6.2,.529,12.5,0.0,2018
31,42.2,0.5,-1.1,14.2,.304,65,1705,2.0,rondora01,"Rondo,Rajon",PG,2.0,NOP,22.7,8.4,.522,16.9,0.4,2018
29,13.6,0.8,-7.8,5.8,.161,25,420,3.5,rosede01,"Rose,Derrick",PG,0.8,TOT,14.5,4.7,.507,25.4,-0.6,2018
29,13.0,1.1,-7.7,6.8,.182,16,308,3.7,rosede01,"Rose,Derrick",PG,0.5,CLE,15.7,5.3,.523,25.6,-0.4,2018
29,15.2,0.0,-8.1,3.1,.111,9,112,3.1,rosede01,"Rose,Derrick",PG,1.8,MIN,11.1,3.1,.463,25.0,-0.2,2018
26,9.3,1.5,-2.1,11.6,.487,24,600,1.8,rosste01,"Ross,Terrence",SG,2.2,ORL,12.3,6.7,.505,17.3,0.0,2018
23,17.5,0.8,1.8,16.3,.503,80,2068,3.4,roziete01,"Rozier,Terry",PG,1.9,BOS,8.5,9.9,.520,20.4,2.0,2018
27,28.4,0.4,1.7,15.3,.330,77,2254,2.2,rubiori01,"Rubio,Ricky",PG,2.7,UTA,18.1,8.8,.537,22.9,2.1,2018
21,35.7,1.0,-0.4,13.8,.414,48,1234,2.6,russeda01,"Russell,D'Angelo",PG,1.4,BRK,16.8,8.1,.509,30.8,0.5,2018
21,12.7,1.6,-0.2,25.2,.056,74,1810,10.4,sabondo01,"Sabonis,Domantas",C,1.1,IND,15.3,17.8,.567,22.1,0.8,2018
24,3.9,6.1,-0.7,19.7,.123,22,344,6.7,sampsja02,"Sampson,JaKarr",SF,1.2,SAC,8.3,12.9,.585,12.5,0.1,2018
23,13.0,0.7,1.4,16.4,.448,78,2310,7.5,saricda01,"Saric,Dario",PF,1.1,PHI,13.1,12.1,.582,20.9,2.0,2018
26,24.8,0.8,1.1,11.1,.263,73,1643,5.0,satorto01,"Satoransky,Tomas",SG,1.6,WAS,16.3,8.0,.615,13.7,1.3,2018
24,36.2,0.2,-0.7,8.8,.229,67,2078,2.4,schrode01,"Schroder,Dennis",PG,1.7,ATL,12.7,5.6,.515,30.4,0.7,2018
29,9.1,0.6,-2.3,15.8,.311,76,1406,4.0,scottmi01,"Scott,Mike",PF,0.8,WAS,12.4,9.9,.599,20.0,-0.1,2018
33,6.3,1.3,1.9,18.4,.350,38,806,4.1,sefolth01,"Sefolosha,Thabo",SF,3.2,UTA,10.2,11.3,.591,16.4,0.8,2018
23,16.0,0.7,-4.0,6.8,.454,35,692,2.6,seldewa01,"Selden,Wayne",SG,1.3,MEM,15.5,4.7,.551,22.6,-0.4,2018
31,27.2,0.4,-5.2,9.1,.222,28,392,1.7,sessira01,"Sessions,Ramon",PG,1.8,TOT,17.4,5.4,.479,19.3,-0.3,2018
31,21.9,0.5,-7.1,11.2,.208,13,167,0.7,sessira01,"Sessions,Ramon",PG,2.1,NYK,20.1,6.0,.403,19.5,-0.2,2018
31,31.1,0.4,-3.7,7.5,.234,15,225,2.5,sessira01,"Sessions,Ramon",PG,1.5,WAS,15.4,5.0,.533,19.1,-0.1,2018
27,8.1,1.2,-4.0,13.6,.448,14,276,2.9,shumpim01,"Shumpert,Iman",SG,1.6,CLE,19.9,8.3,.480,12.9,-0.1,2018
23,13.5,2.0,2.1,18.6,.265,81,1679,5.4,siakapa01,"Siakam,Pascal",PF,1.8,TOR,11.1,12.1,.549,15.7,1.7,2018
30,0.0,0.0,-13.4,15.4,.667,2,7,15.8,silasxa01,"Silas,Xavier",SG,7.1,BOS,0.0,15.6,.000,19.1,0.0,2018
21,37.4,2.1,4.6,19.5,.011,81,2732,5.9,simmobe01,"Simmons,Ben",PG,2.5,PHI,19.5,13.0,.557,22.3,4.6,2018
28,13.3,0.6,-2.3,9.7,.268,69,2029,3.3,simmojo02,"Simmons,Jonathon",SG,1.4,ORL,14.4,6.5,.555,22.0,-0.2,2018
20,16.5,0.7,-6.0,6.6,.206,32,643,2.5,simmoko01,"Simmons,Kobi",PG,1.4,MEM,18.0,4.5,.490,17.0,-0.6,2018
29,4.8,0.0,-11.8,17.5,.238,12,59,1.8,singlky01,"Singler,Kyle",SF,0.8,OKC,10.1,9.4,.430,21.6,-0.1,2018
23,23.7,1.2,-0.5,9.8,.483,54,1614,3.0,smartma01,"Smart,Marcus",SG,2.2,BOS,18.4,6.4,.479,19.4,0.6,2018
20,29.5,0.8,-2.3,11.8,.331,69,2049,2.6,smithde03,"Smith,Dennis",PG,1.7,DAL,15.0,7.0,.473,28.9,-0.1,2018
29,28.4,0.9,-1.2,10.9,.126,82,2043,1.4,smithis01,"Smith,Ish",PG,1.6,DET,11.2,6.1,.525,20.8,0.4,2018
32,8.6,0.4,-1.7,10.1,.640,80,2244,1.5,smithjr01,"Smith,J.R.",SG,1.5,CLE,11.6,5.9,.534,13.8,0.2,2018
31,7.4,4.0,-6.0,13.9,.278,33,285,7.2,smithja02,"Smith,Jason",C,0.5,WAS,11.4,10.5,.455,21.7,-0.3,2018
32,0.0,0.0,-13.4,8.7,.000,3,12,28.1,smithjo03,"Smith,Josh",PF,0.0,NOP,0.0,18.1,.250,14.4,0.0,2018
26,6.5,1.2,-1.8,7.5,.631,75,2053,0.5,snellto01,"Snell,Tony",SG,1.1,MIL,7.5,4.0,.578,10.6,0.1,2018
30,9.8,2.6,-2.8,18.4,.668,52,675,3.4,speigma01,"Speights,Marreese",C,0.6,ORL,9.7,10.8,.539,26.9,-0.1,2018
24,11.1,0.6,-4.0,12.3,.649,41,523,0.8,stausni01,"Stauskas,Nik",SG,0.8,TOT,13.5,6.5,.543,15.9,-0.3,2018
24,2.7,0.0,-4.8,2.3,.250,6,45,0.0,stausni01,"Stauskas,Nik",SG,4.3,PHI,45.0,1.2,.410,8.4,0.0,2018
24,11.9,0.6,-3.9,13.2,.660,35,478,0.9,stausni01,"Stauskas,Nik",SG,0.5,BRK,12.0,7.0,.547,16.7,-0.2,2018
27,18.6,0.8,-2.1,22.0,.327,82,1850,3.8,stephla01,"Stephenson,Lance",SG,1.2,IND,14.7,12.9,.495,21.6,0.0,2018
26,0.0,0.0,6.7,0.0,1.000,3,9,0.0,stockda01,"Stockton,David",PG,0.0,UTA,17.4,0.0,1.050,28.8,0.0,2018
29,19.2,1.0,-1.8,17.6,1.000,23,175,0.6,stoneju01,"Stone,Julyan",SG,1.1,CHO,33.5,9.0,.684,5.2,0.0,2018
22,0.0,0.0,-5.3,56.1,.000,1,2,0.0,sumneed01,"Sumner,Edmond",PG,0.0,IND,0.0,28.2,1.000,22.3,0.0,2018
20,10.8,1.3,-5.4,22.3,.133,27,189,8.7,swanica01,"Swanigan,Caleb",PF,1.3,POR,20.9,15.6,.449,20.0,-0.2,2018
19,8.3,2.0,1.0,15.6,.290,80,2438,2.3,tatumja01,"Tatum,Jayson",SF,1.7,BOS,10.7,9.0,.586,19.5,1.8,2018
23,27.0,0.7,-5.4,6.9,.205,67,1167,2.1,taylois01,"Taylor,Isaiah",PG,1.4,ATL,15.7,4.5,.492,20.1,-1.0,2018
29,30.6,0.8,0.2,9.3,.287,70,2311,1.2,teaguje01,"Teague,Jeff",PG,2.2,MIN,16.4,5.2,.553,20.6,1.3,2018
24,24.7,0.0,-7.3,8.0,.250,3,74,1.5,teaguma01,"Teague,Marquis",PG,2.7,MEM,14.2,4.7,.302,12.9,-0.1,2018
32,9.5,0.5,-1.6,14.7,.789,10,159,2.2,teletmi01,"Teletovic,Mirza",PF,1.3,MIL,10.9,8.5,.623,18.2,0.0,2018
31,11.3,1.6,-1.9,9.6,.477,65,1615,1.5,templga01,"Temple,Garrett",SG,1.8,SAC,13.4,5.4,.536,16.4,0.1,2018
30,26.2,0.4,-1.4,10.5,.644,45,1134,1.6,teodomi01,"Teodosic,Milos",PG,1.0,LAC,20.3,6.1,.564,18.2,0.2,2018
40,9.7,1.4,-2.1,6.2,.747,51,814,0.7,terryja01,"Terry,Jason",SG,2.6,MIL,13.7,3.5,.525,10.1,0.0,2018
25,9.1,4.3,2.6,21.2,.249,63,936,10.7,theisda01,"Theis,Daniel",C,1.6,BOS,17.2,16.0,.616,15.5,1.1,2018
28,27.1,0.3,-5.2,6.3,.447,32,862,2.2,thomais02,"Thomas,Isaiah",PG,0.8,TOT,16.6,4.2,.508,28.8,-0.7,2018
28,25.1,0.4,-5.8,6.5,.448,15,406,2.0,thomais02,"Thomas,Isaiah",PG,1.1,CLE,15.5,4.3,.493,28.9,-0.4,2018
28,28.8,0.2,-4.6,6.0,.445,17,456,2.4,thomais02,"Thomas,Isaiah",PG,0.6,LAL,17.5,4.2,.520,28.7,-0.3,2018
29,4.2,0.9,-2.6,10.7,.464,73,1353,3.6,thomala01,"Thomas,Lance",PF,1.1,NYK,12.1,7.2,.513,10.7,-0.2,2018
27,11.2,1.1,-0.6,10.3,.442,73,2506,1.5,thompkl01,"Thompson,Klay",SG,1.1,GSW,9.5,6.2,.598,23.7,0.9,2018
26,4.3,1.3,-2.5,23.3,.000,53,1072,13.4,thomptr01,"Thompson,Tristan",C,0.7,CLE,11.8,18.4,.569,12.6,-0.1,2018
23,7.8,1.8,-1.6,10.0,.262,73,1156,3.2,thornsi01,"Thornwell,Sindarius",SG,2.0,LAC,16.3,6.7,.519,12.1,0.1,2018
32,7.5,1.1,1.5,12.3,.773,79,1757,3.1,tollian01,"Tolliver,Anthony",PF,0.9,DET,9.9,7.6,.663,14.8,1.5,2018
22,10.8,3.5,5.5,30.9,.243,82,2918,9.3,townska01,"Towns,Karl-Anthony",C,1.1,MIN,10.5,20.0,.646,22.9,5.5,2018
32,4.6,1.0,0.0,17.8,.703,82,2281,4.6,tuckepj01,"Tucker,P.J.",PF,1.7,HOU,13.7,11.3,.537,10.5,1.2,2018
29,12.4,1.2,-1.8,11.4,.229,79,2034,1.6,turneev01,"Turner,Evan",SF,1.1,POR,13.7,6.5,.520,15.6,0.1,2018
21,7.0,5.7,0.7,19.8,.246,65,1836,5.8,turnemy01,"Turner,Myles",C,1.0,IND,11.6,12.8,.567,20.0,1.3,2018
30,9.1,7.7,5.7,11.4,.008,63,810,9.6,udohek01,"Udoh,Ekpe",C,2.7,UTA,12.1,10.5,.560,9.1,1.6,2018
22,28.0,0.3,-5.2,6.8,.265,71,1658,1.5,ulisty01,"Ulis,Tyler",PG,2.0,PHO,17.6,4.1,.465,18.5,-1.3,2018
25,7.5,3.2,1.5,30.3,.108,77,1727,12.1,valanjo01,"Valanciunas,Jonas",C,0.8,TOR,12.9,21.4,.628,22.7,1.5,2018
24,17.8,0.5,-0.5,18.3,.513,77,2095,2.4,valende01,"Valentine,Denzel",SG,1.5,CHI,11.8,10.1,.527,17.5,0.8,2018
23,22.8,1.0,1.9,11.5,.479,76,1520,1.9,vanvlfr01,"VanVleet,Fred",PG,2.2,TOR,11.2,6.8,.556,19.1,1.5,2018
21,8.7,1.2,-4.7,9.8,.661,28,212,1.6,vaughra01,"Vaughn,Rashad",SG,1.2,TOT,9.3,5.7,.546,13.7,-0.1,2018
21,9.9,1.5,-3.3,10.1,.700,22,173,1.4,vaughra01,"Vaughn,Rashad",SG,1.2,MIL,7.1,5.8,.560,14.8,-0.1,2018
21,31.7,0.0,-16.0,0.0,,1,4,0.0,vaughra01,"Vaughn,Rashad",SG,0.0,BRK,,0.0,,0.0,0.0,2018
21,0.0,0.0,-10.4,9.5,.333,5,35,3.1,vaughra01,"Vaughn,Rashad",SG,1.4,ORL,25.0,6.3,.417,10.1,-0.1,2018
22,5.7,1.6,-3.1,30.2,.282,54,875,8.5,vonleno01,"Vonleh,Noah",PF,1.1,TOT,10.7,19.2,.509,14.5,-0.2,2018
22,3.8,1.9,-3.3,30.0,.063,33,476,8.1,vonleno01,"Vonleh,Noah",PF,0.6,POR,12.0,19.1,.543,11.5,-0.2,2018
22,8.0,1.3,-2.8,30.4,.435,21,399,9.1,vonleno01,"Vonleh,Noah",PF,1.6,CHI,9.6,19.3,.484,18.1,-0.1,2018
27,19.9,3.0,2.7,27.8,.243,57,1683,6.6,vucevni01,"Vucevic,Nikola",C,1.6,ORL,11.0,17.1,.533,25.9,2.0,2018
36,23.5,2.6,-2.1,14.6,.163,67,1536,3.7,wadedw01,"Wade,Dwyane",SG,2.0,TOT,15.5,9.2,.500,26.2,0.0,2018
36,23.3,2.5,-1.4,14.7,.161,46,1069,4.2,wadedw01,"Wade,Dwyane",SG,1.9,CLE,15.7,9.5,.519,24.3,0.2,2018
36,23.9,2.7,-3.7,14.5,.166,21,467,2.6,wadedw01,"Wade,Dwyane",SG,2.0,MIA,15.0,8.5,.465,30.7,-0.2,2018
26,19.8,0.8,-4.0,8.5,.415,30,918,1.0,waitedi01,"Waiters,Dion",SG,1.3,MIA,13.7,4.7,.487,25.0,-0.5,2018
27,27.4,0.7,3.2,8.7,.441,80,2736,1.2,walkeke02,"Walker,Kemba",PG,1.6,CHO,10.4,4.9,.572,27.4,3.6,2018
27,44.5,2.8,1.5,10.2,.250,41,1410,1.8,walljo01,"Wall,John",PG,2.0,WAS,17.0,6.0,.515,29.1,1.2,2018
23,11.8,1.3,-2.0,10.7,.162,30,851,2.7,wallaty01,"Wallace,Tyrone",PG,1.5,LAC,14.1,6.8,.517,16.6,0.0,2018
23,13.9,1.5,-0.7,15.3,.469,82,2464,2.3,princta02,"Waller-Prince,Taurean",SF,1.7,ATL,15.3,8.8,.549,22.1,0.8,2018
22,14.6,1.7,-0.5,10.7,.680,16,147,1.5,waltode01,"Walton,Derrick",PG,2.4,MIA,6.7,6.1,.525,9.1,0.1,2018
24,0.0,0.0,-12.2,21.3,.000,3,27,15.9,warneja01,"Warney,Jameel",PF,0.0,DAL,6.6,18.5,.599,25.6,-0.1,2018
24,7.2,1.5,-1.9,10.5,.085,65,2142,6.1,warretj01,"Warren,T.J.",SF,1.5,PHO,6.7,8.3,.541,24.9,0.1,2018
27,4.2,1.8,-5.1,17.6,.653,17,228,0.0,weartr01,"Wear,Travis",SF,0.8,LAL,7.4,8.9,.497,15.2,-0.2,2018
24,4.5,0.0,-6.6,14.3,.792,10,120,7.0,webbja01,"Webb,James",SF,0.4,BRK,14.3,10.6,.333,10.1,-0.1,2018
25,13.1,1.9,-0.4,13.1,.256,18,237,3.8,weberbr01,"Weber,Briante",PG,3.8,TOT,24.0,8.4,.527,11.7,0.1,2018
25,15.2,2.2,1.3,14.2,.409,13,118,2.9,weberbr01,"Weber,Briante",PG,4.2,HOU,22.8,8.6,.547,11.5,0.1,2018
25,11.1,1.6,-1.9,11.9,.095,5,119,4.8,weberbr01,"Weber,Briante",PG,3.4,MEM,25.3,8.3,.508,11.9,0.0,2018
37,20.5,5.9,3.0,18.2,.021,73,999,7.7,westda01,"West,David",C,2.3,GSW,16.2,13.3,.600,21.7,1.3,2018
29,49.8,0.6,8.2,25.7,.193,80,2914,5.6,westbru01,"Westbrook,Russell",PG,2.5,OKC,16.4,15.3,.524,34.1,7.5,2018
24,4.3,0.4,-7.1,16.0,.671,15,209,2.1,whitean01,"White,Andrew",SF,0.7,ATL,9.7,9.1,.461,17.3,-0.3,2018
23,9.3,1.8,0.5,16.9,.394,17,139,4.0,whitede01,"White,Derrick",PG,1.5,SAS,12.6,10.4,.646,15.4,0.1,2018
25,3.5,1.1,-2.9,11.2,.688,6,80,4.2,whiteok01,"White,Okaro",PF,0.6,MIA,5.5,7.7,.577,10.3,0.0,2018
22,19.6,0.8,-5.6,13.1,.209,16,180,2.3,whiteis01,"Whitehead,Isaiah",PG,2.2,BRK,20.3,7.7,.530,28.5,-0.2,2018
28,6.9,5.9,0.2,36.6,.003,54,1364,14.3,whiteha01,"Whiteside,Hassan",C,1.4,MIA,12.3,25.4,.573,24.7,0.8,2018
22,8.2,1.5,-2.5,10.8,.260,82,2979,3.1,wiggian01,"Wiggins,Andrew",SF,1.5,MIN,8.8,6.9,.505,23.4,-0.4,2018
23,8.0,0.0,-3.0,29.2,.500,5,33,6.4,wileyja01,"Wiley,Jacob",PF,1.5,BRK,0.0,17.7,.410,6.4,0.0,2018
38,7.8,0.6,-6.5,8.1,.462,19,152,3.7,wilkida02,"Wilkins,Damien",SF,0.7,IND,10.9,5.9,.405,13.4,-0.2,2018
25,16.3,1.2,-3.7,29.5,.000,5,70,4.5,willial03,"Williams,Alan",PF,3.4,PHO,24.2,16.8,.455,17.5,0.0,2018
27,8.5,1.5,-1.4,6.7,.396,38,707,1.9,willicj01,"Williams,C.J.",SG,2.1,LAC,8.9,4.4,.512,13.7,0.1,2018
26,0.0,0.0,-18.1,11.7,.500,2,9,0.0,willide02,"Williams,Derrick",PF,0.0,LAL,0.0,5.9,.250,18.9,0.0,2018
31,26.3,0.6,1.0,6.6,.387,79,2589,1.7,willilo02,"Williams,Lou",SG,1.6,LAC,13.1,4.2,.574,29.8,2.0,2018
31,7.0,1.6,1.7,16.2,.542,78,2006,3.9,willima02,"Williams,Marvin",PF,1.4,CHO,9.7,10.0,.603,14.8,1.9,2018
24,0.0,0.0,-17.1,10.2,.833,3,11,0.0,willima05,"Williams,Matt",SG,0.0,MIA,14.3,5.1,.417,28.6,0.0,2018
23,7.7,1.1,0.0,14.8,.349,21,307,8.0,willitr02,"Williams,Troy",SF,3.2,TOT,13.5,11.4,.544,20.1,0.2,2018
23,8.6,0.0,-14.2,19.7,.556,4,17,6.7,willitr02,"Williams,Troy",SF,2.9,HOU,8.8,13.3,.242,29.4,-0.1,2018
23,7.7,1.2,0.9,14.5,.330,17,290,8.1,willitr02,"Williams,Troy",SF,3.2,NYK,13.9,11.3,.572,19.5,0.2,2018
21,6.1,1.2,-4.1,13.2,.313,22,71,3.3,wilsodj01,"Wilson,D.J.",PF,2.1,MIL,19.2,8.3,.622,13.3,0.0,2018
27,5.2,2.4,0.0,11.5,.778,15,274,1.2,wilsoja02,"Wilson,Jamil",SF,0.9,LAC,8.8,6.4,.634,14.3,0.1,2018
21,13.0,1.7,-1.0,20.4,.264,68,1680,4.3,winslju01,"Winslow,Justise",PF,1.6,MIA,12.6,12.3,.496,16.3,0.4,2018
27,0.0,6.8,-12.8,26.6,.625,9,39,2.8,witheje01,"Withey,Jeff",C,0.0,DAL,10.6,14.2,.444,22.0,-0.1,2018
26,7.1,0.0,-12.4,5.9,.000,5,19,6.0,woltena01,"Wolters,Nate",PG,0.0,UTA,0.0,6.0,.167,14.2,0.0,2018
30,5.6,6.4,0.9,19.3,.000,28,381,9.8,wrighbr03,"Wright,Brandan",PF,1.7,TOT,6.4,14.4,.596,14.7,0.3,2018
30,5.8,6.4,1.1,19.7,.000,27,366,9.9,wrighbr03,"Wright,Brandan",PF,1.8,MEM,6.6,14.7,.595,14.9,0.3,2018
30,0.0,5.7,-3.2,7.5,.000,1,15,7.6,wrighbr03,"Wright,Brandan",PF,0.0,HOU,0.0,7.5,.667,8.8,0.0,2018
25,19.6,1.8,2.8,11.7,.354,69,1433,3.6,wrighde01,"Wright,Delon",PG,2.5,TOR,13.9,7.7,.574,17.2,1.7,2018
22,10.0,1.8,-0.7,16.1,.607,33,235,8.0,yabusgu01,"Yabusele,Guerschon",PF,0.9,BOS,14.5,12.1,.559,15.7,0.1,2018
22,4.3,0.0,-6.6,3.4,.714,6,61,0.0,youngja01,"Young,James",SG,0.0,PHI,5.7,1.8,.511,12.3,-0.1,2018
25,9.9,0.2,-4.7,10.3,.355,53,558,2.4,youngjo01,"Young,Joe",PG,1.3,IND,11.6,6.4,.521,18.0,-0.4,2018
32,3.5,0.4,-3.7,7.9,.668,80,1393,1.7,youngni01,"Young,Nick",SG,1.3,GSW,7.2,5.0,.562,17.6,-0.6,2018
29,8.5,1.2,1.5,14.1,.209,81,2607,8.0,youngth01,"Young,Thaddeus",PF,2.6,IND,10.4,11.1,.528,17.3,2.3,2018
25,7.4,2.8,0.7,19.3,.019,33,627,11.4,zelleco01,"Zeller,Cody",C,1.1,CHO,14.6,15.3,.602,15.7,0.4,2018
28,6.7,2.5,-1.6,19.4,.084,66,1109,11.0,zellety01,"Zeller,Tyler",C,0.7,TOT,11.3,15.2,.598,16.4,0.1,2018
28,6.5,2.2,-2.5,20.0,.114,42,703,9.4,zellety01,"Zeller,Tyler",C,0.6,BRK,12.1,14.7,.587,17.9,-0.1,2018
28,7.0,2.9,-0.1,18.4,.019,24,406,13.6,zellety01,"Zeller,Tyler",C,0.9,MIL,9.6,16.0,.622,13.9,0.2,2018
23,8.0,1.6,-5.9,16.0,.470,54,824,1.6,zipsepa01,"Zipser,Paul",SF,1.2,CHI,14.9,8.5,.445,15.2,-0.8,2018
21,3.8,5.2,0.1,18.6,.000,32,214,12.8,zizican01,"Zizic,Ante",C,0.5,CLE,12.1,15.7,.746,18.8,0.1,2018
20,8.8,3.0,-2.2,20.1,.008,43,410,11.8,zubaciv01,"Zubac,Ivica",C,0.9,LAL,15.3,16.0,.557,17.6,0.0,2018
25,4.4,0.9,-2.4,7.7,.810,29,573,0.9,abrinal01,"Abrines,Alex",SG,1.4,OKC,8.1,4.2,.510,12.2,-0.1,2019
22,19.5,3.2,-3.9,12.1,.833,8,27,0.0,adamsja01,"Adams,Jaylen",PG,1.7,ATL,14.3,5.9,.500,10.6,0.0,2019
25,7.4,2.0,3.6,16.3,.003,36,1217,14.7,adamsst01,"Adams,Steven",C,1.9,OKC,10.3,15.5,.596,17.4,1.7,2019
21,14.2,3.3,2.4,23.9,.032,36,760,10.3,adebaba01,"Adebayo,Bam",C,1.5,MIA,17.2,17.0,.596,15.5,0.8,2019
25,37.9,0.0,-3.1,14.8,.400,7,22,4.9,akoonde01,"Akoon-Purcell,DeVaughn",SG,4.5,DEN,15.5,9.8,.322,25.1,0.0,2019
33,11.3,2.9,0.4,19.8,.023,39,1264,9.9,aldrila01,"Aldridge,LaMarcus",C,0.8,SAS,9.2,14.9,.553,26.9,0.8,2019
21,93.9,0.0,66.9,0.0,.250,2,4,81.4,alkinra01,"Alkins,Rawle",SG,12.2,CHI,0.0,40.6,.375,44.5,0.1,2019
23,6.1,0.0,-8.5,2.7,.661,17,165,0.7,allengr01,"Allen,Grayson",SG,0.3,UTA,12.0,1.7,.473,21.7,-0.3,2019
20,8.6,4.1,2.4,23.1,.086,37,990,10.7,allenja01,"Allen,Jarrett",C,1.0,BRK,12.8,16.8,.629,17.0,1.1,2019
28,4.2,1.0,0.6,22.4,.536,38,1142,5.0,aminual01,"Aminu,Al-Farouq",PF,1.5,POR,9.3,13.9,.570,12.8,0.8,2019
25,9.2,2.7,-2.3,15.1,.446,19,159,5.8,anderju01,"Anderson,Justin",SG,2.6,ATL,11.6,10.3,.518,17.6,0.0,2019
25,14.6,2.5,1.7,19.2,.122,36,1077,4.0,anderky01,"Anderson,Kyle",SF,2.3,MEM,15.2,11.5,.574,12.8,1.0,2019
30,8.1,0.3,-6.0,12.8,.567,15,278,5.6,anderry01,"Anderson,Ryan",PF,0.5,PHO,15.4,9.1,.423,12.2,-0.3,2019
20,19.3,15.0,-13.5,35.6,.000,3,6,19.2,anigbik01,"Anigbogu,Ike",C,0.0,IND,25.0,27.7,.000,29.2,0.0,2019
24,30.2,4.0,9.7,29.3,.138,34,1146,7.9,antetgi01,"Antetokounmpo,Giannis",PF,1.8,MIL,17.0,19.2,.633,31.3,3.4,2019
34,2.7,2.0,-5.9,18.0,.529,10,294,3.4,anthoca01,"Anthony,Carmelo",PF,0.7,HOU,5.8,10.4,.513,20.7,-0.3,2019
